genres,acousticness,energy,danceability,tempo,valence,speechiness,liveness,instrumentalness
electronic,0.125,0.909,0.833,110.011,0.798,0.0932,0.0738,0.852
electronic,0.00983,0.902,0.922,138.019,0.122,0.22,0.124,0.526
electronic,0.00651,0.978,0.802,130.002,0.47,0.0714,0.0596,0.754
electronic,0.0123,0.766,0.861,128.04,0.672,0.198,0.0448,0.078
electronic,0.00103,0.763,0.791,129.987,0.557,0.0537,0.0669,0.749
electronic,0.000352,0.919,0.624,129.852,0.0685,0.0828,0.0855,0.192
electronic,0.00298,0.628,0.804,123.001,0.62,0.0468,0.0784,0.863
electronic,9.94e-05,0.829,0.709,126.307,0.262,0.0504,0.0341,0.875
electronic,0.00666,0.77,0.645,110.046,0.423,0.0323,0.733,0.0348
electronic,0.00135,0.727,0.682,123.994,0.24,0.0606,0.104,0.469
electronic,0.000667,0.861,0.499,174.97,0.348,0.0436,0.837,0.821
electronic,0.00078,0.726,0.812,123.002,0.904,0.059,0.0381,0.828
electro house,0.0372,0.364,0.851,122.994,0.721,0.059,0.0715,0.00123
electro house,0.036,0.956,0.738,125.003,0.925,0.0624,0.567,0.729
electro house,0.0948,0.642,0.731,124.022,0.813,0.0578,0.0502,0.00111
electro house,0.00286,0.949,0.584,126.034,0.554,0.0424,0.08,0.0132
electro house,0.0547,0.605,0.776,123.042,0.64,0.0606,0.14,7.57e-05
electro house,0.149,0.906,0.653,125.023,0.809,0.0417,0.104,0.31
electro house,0.049,0.936,0.552,126.073,0.568,0.0349,0.308,0.000404
progressive electro house,0.0498,0.897,0.562,128.012,0.215,0.068,0.111,0
progressive electro house,0.00249,0.684,0.7,128.024,0.265,0.0316,0.128,0.177
progressive electro house,0.00164,0.945,0.642,128.004,0.413,0.0454,0.034,0.272
progressive electro house,0.00798,0.942,0.693,127.974,0.636,0.073,0.0899,0.0244
progressive electro house,0.00181,0.73,0.797,123.988,0.318,0.055,0.0342,0.692
progressive electro house,0.00215,0.88,0.689,125.977,0.163,0.0491,0.12,0.000103
electro house,0.00144,0.879,0.392,127.943,0.222,0.0593,0.322,0.0018
electro house,0.00543,0.902,0.715,128.037,0.433,0.185,0.0972,0
electro house,0.00181,0.625,0.756,126.997,0.334,0.138,0.118,0.759
electro house,0.033,0.542,0.455,129.012,0.194,0.0496,0.378,1.91e-05
electro house,0.0503,0.482,0.671,129.103,0.192,0.057,0.111,0.0141
electro house,0.00137,0.738,0.576,127.992,0.333,0.0562,0.129,0.000233
electro house,0.000539,0.662,0.693,127.964,0.268,0.0576,0.0803,0.00222
electro house,0.000874,0.988,0.786,128.008,0.119,0.0736,0.348,0.869
electro house,0.334,0.642,0.592,128.021,0.269,0.0759,0.124,3.13e-05
electro house,0.00671,0.785,0.397,130.428,0.372,0.132,0.0599,0.000944
electro house,0.0158,0.616,0.628,126.989,0.146,0.0396,0.074,0.539
electro house,0.00378,0.964,0.785,128.002,0.471,0.0634,0.346,0.00233
electro house,0.0205,0.985,0.801,127.99,0.719,0.0647,0.297,6.86e-06
electro house,0.0813,0.92,0.67,140.009,0.883,0.0442,0.105,0.0106
electro house,0.000901,0.836,0.8,128.012,0.314,0.152,0.0806,8.9e-05
electro house,0.128,0.921,0.437,139.955,0.806,0.0389,0.328,1.34e-06
electro house,0.0205,0.985,0.801,127.99,0.719,0.0647,0.297,6.86e-06
electro house,0.00476,0.973,0.435,173.991,0.504,0.0877,0.321,0.847
electro house,0.0284,0.736,0.729,126.078,0.724,0.141,0.308,0.00144
electro house,0.018,0.775,0.769,125.999,0.663,0.109,0.388,0.00658
electro house,0.0362,0.909,0.636,149.969,0.215,0.12,0.109,0.857
electro house,0.0117,0.681,0.594,148.106,0.335,0.0758,0.272,1.7e-05
electro house,0.00372,0.897,0.853,128.026,0.336,0.153,0.143,0.0301
electro house,0.0274,0.978,0.776,130.006,0.345,0.176,0.118,0.219
electro house,0.00725,0.848,0.725,122,0.61,0.0473,0.0567,0.000193
electro house,0.2,0.922,0.707,128.04,0.346,0.0522,0.0807,0.0133
electro house,0.0591,0.967,0.663,128.007,0.166,0.0337,0.102,0.279
electro house,0.00147,0.971,0.566,127.995,0.103,0.08,0.55,0.8
electro house,3.12e-05,0.716,0.406,151.103,0.237,0.0363,0.092,0.0891
electro house,0.0585,0.841,0.621,126.017,0.485,0.0289,0.269,0.00104
electro house,0.0875,0.851,0.63,99.994,0.28,0.0321,0.141,2.76e-05
electro house,0.034,0.924,0.678,124.928,0.415,0.0382,0.103,0.124
electro house,0.00494,0.902,0.441,127.987,0.192,0.0392,0.213,0
electro house,0.0224,0.834,0.623,128.011,0.675,0.0548,0.0457,0.00223
electro house,0.165,0.769,0.443,127.993,0.123,0.0498,0.248,0
electro house,0.039,0.876,0.514,128.03,0.233,0.0341,0.0804,0.00108
electro house,0.122,0.707,0.684,127.989,0.573,0.0372,0.0834,0
electro house,0.0116,0.725,0.599,128.003,0.139,0.0383,0.166,8.03e-05
electro house,0.0665,0.973,0.681,127.954,0.551,0.0882,0.349,0.0601
