genres,acousticness,energy,danceability,tempo,valence,speechiness,liveness,instrumentalness
synthpop,0.0239,0.696,0.592,131.037,0.163,0.0313,0.135,0.00137
synthpop,0.00296,0.844,0.584,149.982,0.877,0.0333,0.0962,7.43e-06
pop rock,0.00435,0.787,0.706,104,0.271,0.0416,0.223,0.00486
pop rock,0.000782,0.886,0.607,127.97,0.4,0.0454,0.124,0.00763
pop rock,0.00263,0.79,0.498,129.927,0.231,0.0382,0.0517,0.0244
pop rock,0.039,0.895,0.569,122.94,0.508,0.14,0.0928,0
pop rock,0.0013,0.757,0.503,160.032,0.301,0.0335,0.132,0.00135
pop rock,0.00288,0.878,0.511,125.971,0.35,0.0385,0.419,0.00348
pop rock,0.00229,0.812,0.509,135.846,0.543,0.0488,0.318,0.000369
pop rock,0.0502,0.589,0.475,119.953,0.175,0.0313,0.264,0.00281
pop rock,0.00287,0.694,0.57,160.043,0.437,0.0341,0.375,0.00468
pop rock,0.00407,0.776,0.622,120.025,0.544,0.0322,0.121,3.98e-06
pop rock,0.00109,0.722,0.608,113.996,0.511,0.0325,0.337,0.00601
bow pop,0.986,0.0225,0.363,109.115,0.167,0.0395,0.319,0.904
bow pop,0.993,0.104,0.474,116.294,0.177,0.0338,0.11,0.938
bow pop,0.907,0.147,0.262,110.525,0.0517,0.0371,0.216,0.514
bow pop,0.556,0.126,0.0767,172.177,0.035,0.0523,0.118,0.929
bow pop,0.856,0.187,0.665,115.492,0.0645,0.034,0.081,0.89
bow pop,0.365,0.0832,0.427,126.179,0.208,0.0545,0.37,0.686
bow pop,0.987,0.111,0.314,182.654,0.428,0.0365,0.123,0.954
pop rock,0.501,0.507,0.643,92.689,0.858,0.304,0.0883,0
pop rock,0.77,0.238,0.757,89.519,0.561,0.706,0.131,0
pop rock,0.506,0.229,0.697,105.288,0.692,0.906,0.369,0
pop rock,0.594,0.268,0.676,119.2,0.746,0.7,0.298,0
pop rock,0.761,0.317,0.703,126.248,0.723,0.939,0.38,0
pop rock,0.533,0.388,0.617,89.079,0.663,0.938,0.122,0
pop rock,0.52,0.226,0.696,97.373,0.654,0.946,0.629,0
pop rock,0.51,0.317,0.737,101.017,0.676,0.867,0.124,0
pop rock,0.461,0.292,0.713,125.849,0.515,0.938,0.148,0
pop rock,0.469,0.333,0.622,169.017,0.935,0.959,0.421,0
pop rock,0.514,0.297,0.703,68.519,0.699,0.909,0.314,0
pop rock,0.536,0.34,0.715,121.937,0.631,0.939,0.35,0
pop rock,0.638,0.324,0.718,97.273,0.479,0.956,0.175,0
pop rock,0.56,0.328,0.691,104.612,0.567,0.941,0.0888,0
pop rock,0.545,0.314,0.718,77.949,0.462,0.94,0.188,0
pop rock,0.595,0.308,0.673,72.756,0.762,0.952,0.235,0
pop rock,0.589,0.315,0.757,107.678,0.74,0.929,0.144,0
pop rock,0.698,0.308,0.817,47.725,0.638,0.799,0.142,0
pop rock,0.503,0.306,0.625,170.346,0.537,0.963,0.104,0
pop rock,0.587,0.324,0.632,84.359,0.637,0.945,0.208,0
pop rock,0.558,0.34,0.736,53.185,0.466,0.939,0.173,0
pop rock,0.565,0.302,0.655,81.568,0.711,0.944,0.403,0
pop rock,0.738,0.325,0.707,109.877,0.607,0.793,0.144,0
pop rock,0.449,0.321,0.691,91.429,0.659,0.942,0.119,0
pop rock,0.507,0.141,0.765,98.641,0.924,0.912,0.38,0
pop rock,0.517,0.334,0.679,89.491,0.502,0.942,0.148,0
pop rock,0.547,0.248,0.683,86.215,0.761,0.959,0.133,0
pop rock,0.73,0.296,0.774,48.82,0.865,0.911,0.342,0
pop rock,0.576,0.305,0.711,105.635,0.827,0.929,0.122,0
pop rock,0.634,0.238,0.689,138.835,0.621,0.945,0.186,0
pop rock,0.597,0.351,0.707,98.821,0.544,0.93,0.328,0
pop rock,0.517,0.201,0.735,81.3,0.619,0.883,0.181,0
pop rock,0.599,0.287,0.742,74.162,0.657,0.923,0.246,0
folk-pop,0.352,0.703,0.508,153.338,0.658,0.285,0.401,0
folk-pop,0.518,0.421,0.701,124.797,0.809,0.0328,0.892,2.85e-06
folk-pop,0.679,0.551,0.639,120.772,0.569,0.043,0.705,0.00317
folk-pop,0.583,0.416,0.442,133.52,0.589,0.0528,0.801,2.39e-06
folk-pop,0.158,0.631,0.559,90.217,0.626,0.0539,0.137,5.37e-05
folk-pop,0.653,0.668,0.77,140.666,0.863,0.254,0.971,0.000881
folk-pop,0.469,0.354,0.445,148.808,0.487,0.155,0.767,0.0084
folk-pop,0.409,0.714,0.557,84.038,0.682,0.332,0.891,0
folk-pop,0.445,0.373,0.485,143.142,0.519,0.137,0.698,1.04e-05
folk-pop,0.837,0.445,0.436,157.613,0.418,0.0371,0.334,0.0912
folk-pop,0.804,0.494,0.418,83.985,0.3,0.199,0.38,0.133
folk-pop,0.58,0.807,0.492,88.927,0.712,0.277,0.684,0.0477
dance pop,0.123,0.881,0.765,110.018,0.85,0.0311,0.11,0
europop,0.123,0.881,0.765,110.018,0.85,0.0311,0.11,0
dance pop,0.0185,0.675,0.73,107.044,0.775,0.0496,0.0967,1.13e-06
europop,0.0185,0.675,0.73,107.044,0.775,0.0496,0.0967,1.13e-06
dance pop,0.37,0.614,0.629,143.971,0.743,0.0265,0.229,7.5e-05
europop,0.37,0.614,0.629,143.971,0.743,0.0265,0.229,7.5e-05
dance pop,0.381,0.715,0.596,95.933,0.775,0.0395,0.103,0.000624
europop,0.381,0.715,0.596,95.933,0.775,0.0395,0.103,0.000624
dance pop,0.0581,0.876,0.706,118.023,0.898,0.0407,0.425,1.19e-06
europop,0.0581,0.876,0.706,118.023,0.898,0.0407,0.425,1.19e-06
dance pop,0.0107,0.93,0.731,104.037,0.81,0.103,0.107,0.000293
europop,0.0107,0.93,0.731,104.037,0.81,0.103,0.107,0.000293
dance pop,0.0115,0.992,0.555,124.028,0.66,0.0501,0.409,0.0209
europop,0.0115,0.992,0.555,124.028,0.66,0.0501,0.409,0.0209
dance pop,0.497,0.579,0.671,120.056,0.38,0.0324,0.376,0
europop,0.497,0.579,0.671,120.056,0.38,0.0324,0.376,0
dance pop,0.274,0.817,0.725,130.134,0.966,0.0302,0.0306,0
europop,0.274,0.817,0.725,130.134,0.966,0.0302,0.0306,0
dance pop,0.0866,0.667,0.506,168.78,0.194,0.0376,0.132,0.108
europop,0.0866,0.667,0.506,168.78,0.194,0.0376,0.132,0.108
dance pop,0.159,0.707,0.624,116.007,0.402,0.0275,0.339,0
europop,0.159,0.707,0.624,116.007,0.402,0.0275,0.339,0
dance pop,0.0289,0.701,0.768,109.979,0.791,0.0458,0.207,0.00167
europop,0.0289,0.701,0.768,109.979,0.791,0.0458,0.207,0.00167
dance pop,0.0942,0.629,0.543,144.002,0.591,0.0273,0.292,0
europop,0.0942,0.629,0.543,144.002,0.591,0.0273,0.292,0
dance pop,0.0465,0.822,0.713,114.003,0.844,0.0455,0.0488,0.00558
europop,0.0465,0.822,0.713,114.003,0.844,0.0455,0.0488,0.00558
dance pop,0.0997,0.595,0.559,135.969,0.399,0.027,0.0873,0
europop,0.0997,0.595,0.559,135.969,0.399,0.027,0.0873,0
dance pop,0.00124,0.955,0.713,124.851,0.371,0.0535,0.591,0.763
europop,0.00124,0.955,0.713,124.851,0.371,0.0535,0.591,0.763
dance pop,0.00201,0.808,0.707,129.99,0.774,0.0372,0.268,0.00732
europop,0.00201,0.808,0.707,129.99,0.774,0.0372,0.268,0.00732
dance pop,0.00634,0.967,0.644,125.837,0.961,0.0403,0.516,0.158
europop,0.00634,0.967,0.644,125.837,0.961,0.0403,0.516,0.158
synthpop,0.224,0.43,0.297,119.943,0.133,0.0377,0.228,0.000686
synthpop,0.365,0.445,0.312,97.967,0.308,0.0305,0.13,0.0038
synthpop,0.0778,0.754,0.5,93.882,0.406,0.0345,0.129,0.00242
synthpop,0.19,0.564,0.426,68.646,0.404,0.0273,0.313,0.00234
synthpop,0.0751,0.621,0.523,106.961,0.346,0.032,0.0895,0.00226
synthpop,0.743,0.183,0.516,77.521,0.263,0.0285,0.0878,0
synthpop,0.428,0.681,0.374,145.959,0.179,0.0344,0.0947,0.103
synthpop,0.439,0.542,0.527,111.878,0.175,0.031,0.16,0
synthpop,0.635,0.421,0.377,127.922,0.191,0.0299,0.0802,0.00412
bow pop,0.897,0.44,0.0798,175.513,0.117,0.0424,0.111,0.867
bow pop,0.538,0.471,0.333,175.607,0.297,0.033,0.0995,0.0703
bow pop,0.0657,0.351,0.503,110.047,0.0722,0.031,0.141,0.0539
bow pop,0.0232,0.51,0.544,100.253,0.208,0.0348,0.0935,0.474
bow pop,0.611,0.467,0.465,84.969,0.304,0.0356,0.132,0.627
bow pop,0.000174,0.431,0.437,101.849,0.0388,0.0312,0.117,0.785
bow pop,0.356,0.483,0.609,119.75,0.531,0.0328,0.146,0.632
bow pop,0.525,0.418,0.39,159.95,0.105,0.0316,0.128,0.66
bow pop,0.759,0.489,0.302,176.109,0.126,0.0305,0.315,0.918
bow pop,0.761,0.317,0.304,102.865,0.0358,0.0399,0.0925,0.00567
latin pop,0.398,0.708,0.274,173.244,0.42,0.0551,0.455,0
latin pop,0.545,0.461,0.578,140.4,0.179,0.035,0.0861,0
latin pop,0.917,0.199,0.405,80.245,0.105,0.0436,0.106,0
latin pop,0.478,0.783,0.526,131.942,0.266,0.0282,0.11,0
latin pop,0.232,0.59,0.505,156.026,0.487,0.0388,0.117,0
latin pop,0.214,0.546,0.553,128.014,0.306,0.0264,0.108,0
latin pop,0.776,0.481,0.555,118.119,0.146,0.0313,0.135,0
latin pop,0.646,0.445,0.382,131.692,0.186,0.035,0.091,0
latin pop,0.0954,0.661,0.457,67.065,0.32,0.0301,0.241,0
latin pop,0.802,0.372,0.532,74.982,0.411,0.0278,0.115,0
latin pop,0.397,0.65,0.57,126.027,0.316,0.0328,0.647,0
latin pop,0.000576,0.905,0.545,138.025,0.753,0.0415,0.292,0
latin pop,0.0654,0.836,0.38,167.757,0.447,0.0326,0.133,0
latin pop,0.721,0.432,0.541,127.14,0.218,0.0323,0.0829,0
latin pop,0.857,0.319,0.401,136.648,0.276,0.0322,0.0926,0
latin pop,0.161,0.494,0.312,146.137,0.296,0.0407,0.345,0
latin pop,0.22,0.55,0.431,154.062,0.25,0.0324,0.156,0
latin pop,0.514,0.482,0.617,119.896,0.368,0.0301,0.388,0
latin pop,0.532,0.415,0.372,137.13,0.161,0.0307,0.125,0
latin pop,0.0416,0.652,0.438,171.945,0.588,0.0328,0.0652,0
latin pop,0.105,0.686,0.765,109.169,0.905,0.0385,0.182,0.0246
latin pop,0.228,0.791,0.736,126.688,0.86,0.0615,0.197,0.000457
latin pop,0.687,0.399,0.673,120.624,0.374,0.0372,0.197,8.33e-06
latin pop,0.375,0.473,0.649,133.948,0.655,0.04,0.206,0
latin pop,0.447,0.619,0.612,130.197,0.338,0.0391,0.131,0
latin pop,0.698,0.957,0.441,109.458,0.0676,0.397,0.98,0.311
spanish pop,0.0238,0.966,0.454,146.057,0.457,0.0646,0.433,3.39e-06
spanish pop,0.105,0.955,0.545,127.984,0.703,0.0429,0.952,4.85e-05
spanish pop,0.202,0.977,0.554,89.942,0.772,0.0751,0.955,0
spanish pop,0.0867,0.993,0.439,187.88,0.509,0.16,0.97,4.75e-06
spanish pop,0.241,0.852,0.474,139.944,0.445,0.0486,0.963,0
spanish pop,0.546,0.753,0.32,108.594,0.134,0.0444,0.974,1.58e-06
spanish pop,0.0156,0.965,0.553,134.986,0.479,0.0527,0.969,0
spanish pop,0.276,0.921,0.552,144.125,0.537,0.0643,0.953,0
spanish pop,0.469,0.982,0.564,96.029,0.871,0.114,0.992,0
spanish pop,0.385,0.768,0.435,135.885,0.228,0.0349,0.944,7.49e-06
spanish pop,0.0405,0.978,0.576,128.996,0.695,0.039,0.977,0
spanish pop,0.325,0.826,0.54,100.005,0.376,0.038,0.989,0
spanish pop,0.11,0.913,0.357,150.258,0.31,0.115,0.977,0
spanish pop,0.0558,0.938,0.525,114.09,0.53,0.0639,0.99,0
spanish pop,0.163,0.989,0.625,100.005,0.596,0.136,0.985,0
spanish pop,0.766,0.682,0.328,96.13,0.142,0.0603,0.88,0
spanish pop,0.256,0.921,0.584,154.004,0.441,0.0387,0.956,0
pop rock,0.000272,0.863,0.644,127.988,0.496,0.0343,0.133,0.000498
pop rock,0.236,0.653,0.379,131.095,0.224,0.0329,0.0823,0.000161
pop rock,0.0598,0.699,0.467,139.589,0.388,0.0437,0.0944,6.61e-06
pop rock,0.00267,0.843,0.662,115.028,0.552,0.0313,0.214,2.05e-06
pop rock,0.0118,0.79,0.66,113.768,0.863,0.0424,0.0787,1.53e-05
pop rock,0.00551,0.709,0.611,127.998,0.386,0.0317,0.158,0.0956
pop rock,0.245,0.599,0.414,160.112,0.22,0.042,0.0847,0.000597
pop rock,0.178,0.641,0.37,158.474,0.303,0.0478,0.0916,0
pop rock,0.365,0.446,0.538,149.867,0.156,0.0246,0.103,0.0745
pop rock,0.0975,0.743,0.727,104.089,0.281,0.0253,0.0959,0
pop rock,0.329,0.707,0.558,87.937,0.519,0.0252,0.0958,8.8e-06
pop rock,0.00116,0.829,0.33,142.982,0.0801,0.0686,0.0915,0.0072
metropopolis,0.00827,0.632,0.611,138.974,0.382,0.0304,0.0538,0.00087
metropopolis,0.145,0.657,0.646,139.99,0.42,0.0628,0.459,5.7e-05
metropopolis,0.00287,0.708,0.386,110.354,0.0901,0.0489,0.245,2.26e-05
metropopolis,0.18,0.633,0.58,123.73,0.437,0.109,0.335,5.23e-06
metropopolis,0.0643,0.545,0.713,126.063,0.365,0.0559,0.176,0.00557
metropopolis,0.0108,0.565,0.598,92.126,0.327,0.0471,0.307,0.0471
metropopolis,0.00767,0.524,0.344,161.119,0.149,0.0516,0.441,0.126
metropopolis,0.107,0.789,0.596,170.237,0.361,0.227,0.0532,0.0257
metropopolis,0.2,0.47,0.543,124.047,0.326,0.0334,0.114,0.000156
metropopolis,0.835,0.39,0.245,90.454,0.206,0.0328,0.0883,0.00395
pop rap,0.00391,0.885,0.866,119.975,0.209,0.141,0.376,0
pop rap,0.649,0.625,0.768,120.072,0.517,0.367,0.663,2.95e-05
pop rap,0.00668,0.604,0.573,109.92,0.0385,0.103,0.142,7.27e-06
pop rap,0.0746,0.646,0.68,94.876,0.68,0.172,0.133,0
pop rap,0.14,0.578,0.886,99.955,0.118,0.13,0.221,0
pop rap,0.15,0.796,0.884,120.001,0.789,0.0869,0.0791,0.0013
pop rap,0.0703,0.589,0.856,109.965,0.371,0.143,0.0703,0
shimmer pop,0.0119,0.832,0.547,98.497,0.554,0.0357,0.337,0
shimmer pop,0.000948,0.792,0.606,129.973,0.59,0.0461,0.129,0.000227
shimmer pop,0.0189,0.945,0.564,101.003,0.412,0.0493,0.359,0
shimmer pop,0.000511,0.866,0.617,124.002,0.397,0.0718,0.113,2.96e-05
shimmer pop,0.0159,0.886,0.691,121.986,0.837,0.0288,0.114,0.000341
shimmer pop,0.0294,0.812,0.52,140.029,0.157,0.0582,0.0852,0.00119
shimmer pop,0.121,0.547,0.562,142.578,0.52,0.0329,0.159,2.58e-06
shimmer pop,0.000576,0.908,0.546,120.017,0.103,0.0622,0.116,0.0468
shimmer pop,0.0115,0.904,0.564,126.008,0.67,0.0581,0.0857,0.000238
shimmer pop,0.0021,0.929,0.521,158.003,0.32,0.0704,0.124,0.0011
shimmer pop,0.0314,0.887,0.522,133.997,0.503,0.033,0.0582,8.63e-05
chamber pop,9.93e-05,0.775,0.518,107.026,0.411,0.0303,0.336,0.00013
indie pop,9.93e-05,0.775,0.518,107.026,0.411,0.0303,0.336,0.00013
chamber pop,0.0133,0.878,0.546,119.945,0.358,0.0525,0.135,0
indie pop,0.0133,0.878,0.546,119.945,0.358,0.0525,0.135,0
chamber pop,0.0476,0.623,0.627,147.983,0.447,0.0267,0.149,1.09e-06
indie pop,0.0476,0.623,0.627,147.983,0.447,0.0267,0.149,1.09e-06
chamber pop,0.0151,0.835,0.53,158.888,0.632,0.0477,0.0946,2.91e-06
indie pop,0.0151,0.835,0.53,158.888,0.632,0.0477,0.0946,2.91e-06
chamber pop,0.704,0.384,0.461,201.705,0.403,0.0306,0.123,1.24e-05
indie pop,0.704,0.384,0.461,201.705,0.403,0.0306,0.123,1.24e-05
chamber pop,0.00113,0.914,0.613,101.026,0.749,0.0366,0.302,5.14e-06
indie pop,0.00113,0.914,0.613,101.026,0.749,0.0366,0.302,5.14e-06
chamber pop,0.354,0.45,0.604,109.911,0.445,0.0264,0.108,0.000169
indie pop,0.354,0.45,0.604,109.911,0.445,0.0264,0.108,0.000169
chamber pop,0.0106,0.578,0.687,97,0.75,0.0239,0.192,3.78e-05
indie pop,0.0106,0.578,0.687,97,0.75,0.0239,0.192,3.78e-05
chamber pop,0.00567,0.542,0.653,140.012,0.636,0.0279,0.102,0.00193
indie pop,0.00567,0.542,0.653,140.012,0.636,0.0279,0.102,0.00193
chamber pop,0.134,0.554,0.578,121.022,0.326,0.0294,0.0654,8.07e-05
indie pop,0.134,0.554,0.578,121.022,0.326,0.0294,0.0654,8.07e-05
chamber pop,0.0147,0.815,0.626,119.959,0.0762,0.116,0.0863,0.00129
indie pop,0.0147,0.815,0.626,119.959,0.0762,0.116,0.0863,0.00129
pop rock,0.0007,0.872,0.511,137.983,0.216,0.0355,0.105,0
pop rock,0.0907,0.951,0.513,152.96,0.651,0.0595,0.306,0
pop rock,0.34,0.379,0.391,160.006,0.302,0.0281,0.106,0
pop rock,0.0697,0.744,0.48,119.838,0.182,0.0385,0.101,0
pop rock,0.0275,0.77,0.539,123.004,0.547,0.0347,0.115,0
pop rock,0.657,0.394,0.503,96.993,0.424,0.0278,0.155,0
pop rock,0.0947,0.913,0.59,134.026,0.672,0.031,0.09,0
pop rock,0.0171,0.741,0.548,154.985,0.406,0.0293,0.133,1.62e-05
pop rock,0.0558,0.49,0.492,151.691,0.242,0.0247,0.15,0.000373
pop rock,0.244,0.661,0.579,104.949,0.516,0.0284,0.102,2.03e-06
pop rock,0.395,0.407,0.326,124.758,0.144,0.037,0.0882,1.41e-05
pop rock,0.917,0.214,0.397,76.992,0.196,0.0286,0.102,6.44e-06
teen pop,0.585,0.505,0.456,72.681,0.171,0.0612,0.58,0.000134
teen pop,0.483,0.763,0.477,100.127,0.58,0.134,0.838,0.000139
teen pop,0.654,0.673,0.508,132.53,0.694,0.123,0.983,2.77e-05
teen pop,0.877,0.347,0.385,72.795,0.276,0.0572,0.81,0.00258
teen pop,0.311,0.794,0.567,103.207,0.57,0.0655,0.165,0.00205
teen pop,0.348,0.716,0.271,163.574,0.351,0.0686,0.813,0.0092
chamber pop,0.714,0.292,0.75,109.769,0.489,0.0357,0.118,0.0464
chamber pop,0.391,0.874,0.617,89.596,0.961,0.0358,0.466,0.363
chamber pop,0.642,0.425,0.557,116.621,0.518,0.033,0.261,0.683
chamber pop,0.498,0.599,0.663,112.371,0.971,0.0267,0.215,0.767
chamber pop,0.76,0.355,0.776,111.588,0.12,0.039,0.0898,0.836
chamber pop,0.488,0.73,0.688,94.053,0.829,0.0722,0.0671,0.624
chamber pop,0.888,0.27,0.599,145.867,0.505,0.0278,0.115,0.81
chamber pop,0.222,0.53,0.537,139.488,0.754,0.0425,0.078,0.292
chamber pop,0.293,0.428,0.702,81.519,0.688,0.0272,0.0945,0.0338
viral pop,0.8,0.625,0.654,109.009,0.638,0.0369,0.108,0.000152
viral pop,0.315,0.541,0.569,112.959,0.468,0.0285,0.197,0.0031
viral pop,0.705,0.434,0.42,133.766,0.217,0.0297,0.0593,3.72e-05
viral pop,0.841,0.345,0.259,80.076,0.245,0.0291,0.111,0
viral pop,0.657,0.488,0.661,128.144,0.327,0.0537,0.111,0.000246
viral pop,0.844,0.289,0.42,89.502,0.0879,0.0262,0.114,0.00134
viral pop,0.458,0.479,0.553,118.999,0.0752,0.0359,0.1,0.00261
viral pop,0.863,0.359,0.478,93.764,0.321,0.0258,0.185,1.06e-06
viral pop,0.575,0.378,0.477,135.756,0.29,0.0322,0.0993,0
viral pop,0.837,0.291,0.364,86.68,0.287,0.0292,0.092,0
viral pop,0.972,0.13,0.408,117.421,0.22,0.0334,0.152,6.35e-06
viral pop,0.918,0.13,0.404,96.403,0.158,0.0302,0.0973,0
viral pop,0.943,0.291,0.538,113.994,0.239,0.0309,0.116,0.0313
viral pop,0.766,0.381,0.54,113.903,0.4,0.0269,0.107,0.00418
viral pop,0.924,0.203,0.724,114.984,0.171,0.0374,0.103,0
viral pop,0.83,0.166,0.423,139.553,0.123,0.0504,0.0798,0.00042
dance pop,0.00263,0.693,0.701,108.026,0.491,0.0249,0.185,1.56e-05
pop,0.00263,0.693,0.701,108.026,0.491,0.0249,0.185,1.56e-05
pop christmas,0.00263,0.693,0.701,108.026,0.491,0.0249,0.185,1.56e-05
dance pop,0.0131,0.815,0.622,115.014,0.433,0.0363,0.528,0
pop,0.0131,0.815,0.622,115.014,0.433,0.0363,0.528,0
pop christmas,0.0131,0.815,0.622,115.014,0.433,0.0363,0.528,0
dance pop,0.222,0.78,0.568,159.947,0.533,0.0854,0.426,0
pop,0.222,0.78,0.568,159.947,0.533,0.0854,0.426,0
pop christmas,0.222,0.78,0.568,159.947,0.533,0.0854,0.426,0
dance pop,0.206,0.798,0.796,116.955,0.873,0.0467,0.119,2.6e-06
pop,0.206,0.798,0.796,116.955,0.873,0.0467,0.119,2.6e-06
pop christmas,0.206,0.798,0.796,116.955,0.873,0.0467,0.119,2.6e-06
dance pop,0.0629,0.873,0.724,119.991,0.634,0.0583,0.104,0
pop,0.0629,0.873,0.724,119.991,0.634,0.0583,0.104,0
pop christmas,0.0629,0.873,0.724,119.991,0.634,0.0583,0.104,0
dance pop,0.0866,0.772,0.281,174.051,0.234,0.0654,0.352,0.000183
pop,0.0866,0.772,0.281,174.051,0.234,0.0654,0.352,0.000183
pop christmas,0.0866,0.772,0.281,174.051,0.234,0.0654,0.352,0.000183
dance pop,0.11,0.574,0.312,152.873,0.246,0.0277,0.148,0
pop,0.11,0.574,0.312,152.873,0.246,0.0277,0.148,0
pop christmas,0.11,0.574,0.312,152.873,0.246,0.0277,0.148,0
dance pop,0.0625,0.844,0.733,124.078,0.392,0.0343,0.154,0
pop,0.0625,0.844,0.733,124.078,0.392,0.0343,0.154,0
pop christmas,0.0625,0.844,0.733,124.078,0.392,0.0343,0.154,0
dance pop,0.00784,0.657,0.377,102.789,0.607,0.052,0.379,0
pop,0.00784,0.657,0.377,102.789,0.607,0.052,0.379,0
pop christmas,0.00784,0.657,0.377,102.789,0.607,0.052,0.379,0
dance pop,0.0383,0.615,0.627,81.991,0.298,0.0269,0.194,9.57e-06
pop,0.0383,0.615,0.627,81.991,0.298,0.0269,0.194,9.57e-06
pop christmas,0.0383,0.615,0.627,81.991,0.298,0.0269,0.194,9.57e-06
dance pop,0.248,0.74,0.833,127.016,0.887,0.0361,0.252,0
pop,0.248,0.74,0.833,127.016,0.887,0.0361,0.252,0
pop christmas,0.248,0.74,0.833,127.016,0.887,0.0361,0.252,0
dance pop,0.859,0.481,0.593,97.043,0.209,0.0261,0.174,0.00217
pop,0.859,0.481,0.593,97.043,0.209,0.0261,0.174,0.00217
pop christmas,0.859,0.481,0.593,97.043,0.209,0.0261,0.174,0.00217
dance pop,0.0718,0.761,0.703,112.02,0.682,0.0279,0.221,0
pop,0.0718,0.761,0.703,112.02,0.682,0.0279,0.221,0
pop christmas,0.0718,0.761,0.703,112.02,0.682,0.0279,0.221,0
new wave pop,0.0652,0.734,0.768,135.414,0.978,0.0334,0.201,7.23e-05
new wave pop,0.334,0.459,0.544,202.493,0.681,0.111,0.289,0
new wave pop,0.74,0.301,0.258,186.807,0.311,0.0317,0.113,0.00784
new wave pop,0.111,0.462,0.795,114.423,0.913,0.0461,0.115,3.77e-06
new wave pop,0.0415,0.547,0.699,127.806,0.777,0.0353,0.168,1.21e-06
new wave pop,0.806,0.255,0.497,89.565,0.292,0.0253,0.247,0.00155
new wave pop,0.212,0.27,0.506,80.631,0.143,0.0352,0.116,0.0154
new wave pop,0.155,0.502,0.459,103.197,0.496,0.0356,0.308,2.15e-05
new wave pop,0.121,0.589,0.624,169.542,0.721,0.0786,0.103,2.95e-05
new wave pop,0.603,0.366,0.627,111.661,0.582,0.0275,0.129,1.71e-06
new wave pop,0.499,0.631,0.604,122.65,0.883,0.0498,0.403,0
new wave pop,0.732,0.367,0.54,93.455,0.292,0.0236,0.0912,2.87e-06
operatic pop,0.831,0.388,0.284,83.783,0.19,0.0314,0.121,2.69e-05
operatic pop,0.917,0.299,0.273,78.207,0.32,0.0344,0.127,0.000195
operatic pop,0.961,0.279,0.242,88.255,0.146,0.0349,0.113,0.000131
operatic pop,0.929,0.142,0.175,85.143,0.107,0.0377,0.201,8.79e-05
operatic pop,0.868,0.34,0.397,148.933,0.326,0.0442,0.12,0.00642
operatic pop,0.892,0.19,0.274,59.404,0.137,0.0347,0.144,5.86e-06
operatic pop,0.778,0.346,0.539,131.729,0.521,0.0317,0.0942,4.54e-06
operatic pop,0.964,0.168,0.298,83.441,0.158,0.0369,0.141,0
operatic pop,0.956,0.201,0.261,101.142,0.122,0.037,0.103,9.3e-06
operatic pop,0.831,0.427,0.48,113.717,0.421,0.038,0.0817,0
operatic pop,0.948,0.186,0.209,91.565,0.149,0.0385,0.105,7.74e-05
operatic pop,0.93,0.183,0.149,176.163,0.0574,0.0349,0.104,0.00294
operatic pop,0.913,0.316,0.152,170.282,0.184,0.033,0.123,3.22e-06
operatic pop,0.744,0.546,0.225,134.952,0.214,0.0494,0.288,9.31e-05
operatic pop,0.958,0.169,0.233,85.94,0.115,0.0371,0.151,0
operatic pop,0.965,0.332,0.115,59.159,0.0543,0.0428,0.106,0.000303
operatic pop,0.887,0.324,0.436,149.013,0.33,0.0428,0.115,0.0341
operatic pop,0.931,0.166,0.314,81.718,0.13,0.0393,0.135,4.37e-06
mandopop,0.0195,0.86,0.714,112,0.922,0.0481,0.292,0
taiwanese pop,0.0195,0.86,0.714,112,0.922,0.0481,0.292,0
mandopop,0.0137,0.876,0.651,126.003,0.953,0.0327,0.115,0.00441
taiwanese pop,0.0137,0.876,0.651,126.003,0.953,0.0327,0.115,0.00441
mandopop,0.356,0.572,0.523,106.943,0.301,0.0274,0.121,1.29e-06
taiwanese pop,0.356,0.572,0.523,106.943,0.301,0.0274,0.121,1.29e-06
mandopop,0.144,0.715,0.505,97.998,0.318,0.0271,0.174,0.00032
taiwanese pop,0.144,0.715,0.505,97.998,0.318,0.0271,0.174,0.00032
mandopop,0.0749,0.765,0.503,149.94,0.337,0.0484,0.103,1.24e-06
taiwanese pop,0.0749,0.765,0.503,149.94,0.337,0.0484,0.103,1.24e-06
mandopop,0.00469,0.842,0.697,110.045,0.615,0.044,0.317,0.175
taiwanese pop,0.00469,0.842,0.697,110.045,0.615,0.044,0.317,0.175
mandopop,0.00767,0.761,0.441,159.926,0.504,0.0752,0.132,0
taiwanese pop,0.00767,0.761,0.441,159.926,0.504,0.0752,0.132,0
mandopop,0.649,0.515,0.648,94,0.228,0.025,0.107,0
taiwanese pop,0.649,0.515,0.648,94,0.228,0.025,0.107,0
mandopop,0.0852,0.771,0.805,107.982,0.701,0.0685,0.138,0.00119
taiwanese pop,0.0852,0.771,0.805,107.982,0.701,0.0685,0.138,0.00119
mandopop,0.0499,0.629,0.522,125.968,0.434,0.0263,0.18,4.01e-06
taiwanese pop,0.0499,0.629,0.522,125.968,0.434,0.0263,0.18,4.01e-06
mandopop,0.111,0.694,0.657,127.983,0.646,0.0363,0.156,0.00115
taiwanese pop,0.111,0.694,0.657,127.983,0.646,0.0363,0.156,0.00115
mandopop,0.0294,0.726,0.367,172.121,0.265,0.0341,0.337,0
