genres,acousticness,energy,danceability,tempo,valence,speechiness,liveness,instrumentalness
speed metal,0.000581,0.956,0.516,144.927,0.356,0.12,0.0575,0.113
thrash metal,0.000581,0.956,0.516,144.927,0.356,0.12,0.0575,0.113
metal,0.000195,0.888,0.236,135.862,0.163,0.0565,0.162,0.0315
speed metal,0.000195,0.888,0.236,135.862,0.163,0.0565,0.162,0.0315
thrash metal,0.000195,0.888,0.236,135.862,0.163,0.0565,0.162,0.0315
metal,0.00779,0.753,0.338,132.725,0.156,0.0492,0.111,0.839
speed metal,0.00779,0.753,0.338,132.725,0.156,0.0492,0.111,0.839
thrash metal,0.00779,0.753,0.338,132.725,0.156,0.0492,0.111,0.839
metal,8.51e-05,0.995,0.492,87.529,0.094,0.245,0.056,0.000286
speed metal,8.51e-05,0.995,0.492,87.529,0.094,0.245,0.056,0.000286
thrash metal,8.51e-05,0.995,0.492,87.529,0.094,0.245,0.056,0.000286
metal,1.68e-05,0.971,0.379,172.979,0.33,0.163,0.236,0.0129
speed metal,1.68e-05,0.971,0.379,172.979,0.33,0.163,0.236,0.0129
thrash metal,1.68e-05,0.971,0.379,172.979,0.33,0.163,0.236,0.0129
metal,5.26e-05,0.993,0.525,105.044,0.188,0.237,0.0847,0.00283
speed metal,5.26e-05,0.993,0.525,105.044,0.188,0.237,0.0847,0.00283
thrash metal,5.26e-05,0.993,0.525,105.044,0.188,0.237,0.0847,0.00283
metal,0.000147,0.973,0.461,200.156,0.613,0.117,0.24,0.00127
speed metal,0.000147,0.973,0.461,200.156,0.613,0.117,0.24,0.00127
thrash metal,0.000147,0.973,0.461,200.156,0.613,0.117,0.24,0.00127
alternative metal,0.00755,0.878,0.536,113.045,0.379,0.0509,0.128,0
funk metal,0.00755,0.878,0.536,113.045,0.379,0.0509,0.128,0
alternative metal,0.00542,0.955,0.473,109.6,0.912,0.041,0.0762,1.86e-05
funk metal,0.00542,0.955,0.473,109.6,0.912,0.041,0.0762,1.86e-05
alternative metal,0.00662,0.864,0.518,96.142,0.53,0.0324,0.239,0.0674
funk metal,0.00662,0.864,0.518,96.142,0.53,0.0324,0.239,0.0674
alternative metal,0.112,0.688,0.348,184.321,0.478,0.0319,0.126,4.24e-06
funk metal,0.112,0.688,0.348,184.321,0.478,0.0319,0.126,4.24e-06
alternative metal,0.0114,0.95,0.64,124.177,0.699,0.055,0.372,0.0971
funk metal,0.0114,0.95,0.64,124.177,0.699,0.055,0.372,0.0971
alternative metal,0.092,0.586,0.541,170.733,0.89,0.0288,0.107,0.000159
funk metal,0.092,0.586,0.541,170.733,0.89,0.0288,0.107,0.000159
alternative metal,0.0351,0.957,0.475,92.579,0.576,0.128,0.325,3.19e-06
funk metal,0.0351,0.957,0.475,92.579,0.576,0.128,0.325,3.19e-06
alternative metal,0.0264,0.866,0.489,81.199,0.771,0.0466,0.2,0.000192
funk metal,0.0264,0.866,0.489,81.199,0.771,0.0466,0.2,0.000192
alternative metal,0.00349,0.934,0.43,165.201,0.685,0.0563,0.103,0.352
funk metal,0.00349,0.934,0.43,165.201,0.685,0.0563,0.103,0.352
alternative metal,0.0562,0.817,0.476,98.053,0.293,0.0371,0.202,0.000236
funk metal,0.0562,0.817,0.476,98.053,0.293,0.0371,0.202,0.000236
alternative metal,0.0104,0.86,0.36,160.856,0.358,0.0422,0.172,0
funk metal,0.0104,0.86,0.36,160.856,0.358,0.0422,0.172,0
alternative metal,0.00514,0.663,0.378,152.244,0.383,0.0282,0.0693,0.00234
funk metal,0.00514,0.663,0.378,152.244,0.383,0.0282,0.0693,0.00234
alternative metal,0.000935,0.859,0.423,91.489,0.284,0.0588,0.987,0.000117
funk metal,0.000935,0.859,0.423,91.489,0.284,0.0588,0.987,0.000117
power metal,0.00173,0.643,0.256,94.471,0.0699,0.106,0.871,0.685
power metal,8.1e-06,0.933,0.488,92.986,0.152,0.0592,0.68,4.91e-05
power metal,0.000106,0.921,0.485,126.96,0.361,0.0925,0.985,0.0241
power metal,0.000156,0.948,0.477,87.949,0.127,0.103,0.97,1.13e-05
power metal,7.25e-06,0.92,0.394,154.026,0.298,0.0918,0.971,0.00107
power metal,8.32e-05,0.951,0.47,126.955,0.235,0.0661,0.977,0.00025
power metal,0.000123,0.935,0.34,132.156,0.301,0.113,0.59,0.000417
power metal,0.000191,0.929,0.484,100.043,0.239,0.0919,0.942,1.5e-05
power metal,8.24e-06,0.937,0.233,101.2,0.334,0.122,0.971,0.00177
power metal,1.73e-05,0.899,0.442,87.954,0.109,0.0493,0.977,0.00813
power metal,6.52e-05,0.948,0.481,102.005,0.0976,0.117,0.961,0.00254
power metal,0.000131,0.955,0.424,103.884,0.174,0.106,0.838,0.000866
power metal,2.43e-05,0.915,0.383,167.041,0.183,0.105,0.931,0.0178
power metal,0.000441,0.937,0.42,96.037,0.116,0.0907,0.968,0.000275
power metal,0.000608,0.901,0.419,137.579,0.242,0.159,0.98,0.00172
power metal,2.74e-05,0.912,0.312,99.009,0.121,0.0781,0.436,0.0205
groove metal,5.96e-06,0.979,0.267,124.513,0.0681,0.166,0.334,0.011
groove metal,6.6e-05,0.959,0.162,63.695,0.306,0.114,0.978,0.0305
groove metal,0.000141,0.976,0.226,111.762,0.167,0.119,0.97,0.000122
groove metal,6.05e-05,0.978,0.156,74.662,0.166,0.143,0.935,0.00119
groove metal,1.35e-05,0.992,0.202,81.51,0.169,0.102,0.971,0.000194
groove metal,0.000386,0.993,0.28,97.859,0.203,0.14,0.954,0.00485
groove metal,0.00233,0.906,0.317,115.653,0.307,0.122,0.982,0.0101
groove metal,3.34e-05,0.987,0.2,160.685,0.205,0.152,0.97,0.0149
groove metal,9.65e-06,0.984,0.32,113.773,0.0924,0.143,0.509,0.00862
alternative metal,0.00141,0.777,0.558,115.072,0.104,0.041,0.167,0.735
nu metal,0.00141,0.777,0.558,115.072,0.104,0.041,0.167,0.735
alternative metal,0.000103,0.98,0.59,114.035,0.137,0.156,0.132,0.0446
nu metal,0.000103,0.98,0.59,114.035,0.137,0.156,0.132,0.0446
alternative metal,0.000296,0.894,0.497,137.739,0.349,0.0491,0.101,0.000194
nu metal,0.000296,0.894,0.497,137.739,0.349,0.0491,0.101,0.000194
alternative metal,6.09e-05,0.931,0.57,130.058,0.525,0.0639,0.269,0.0837
nu metal,6.09e-05,0.931,0.57,130.058,0.525,0.0639,0.269,0.0837
alternative metal,0.000894,0.989,0.486,169.063,0.404,0.159,0.279,0.0115
nu metal,0.000894,0.989,0.486,169.063,0.404,0.159,0.279,0.0115
alternative metal,0.00177,0.954,0.53,142.074,0.376,0.0971,0.294,0.798
nu metal,0.00177,0.954,0.53,142.074,0.376,0.0971,0.294,0.798
alternative metal,0.00013,0.978,0.529,138.047,0.484,0.137,0.0792,0.00073
nu metal,0.00013,0.978,0.529,138.047,0.484,0.137,0.0792,0.00073
alternative metal,7.66e-05,0.958,0.543,118.018,0.354,0.071,0.0907,0.00445
nu metal,7.66e-05,0.958,0.543,118.018,0.354,0.071,0.0907,0.00445
alternative metal,0.482,0.392,0.405,104.757,0.14,0.0595,0.155,0.208
nu metal,0.482,0.392,0.405,104.757,0.14,0.0595,0.155,0.208
alternative metal,0.000481,0.981,0.509,140.02,0.271,0.141,0.145,0.00508
nu metal,0.000481,0.981,0.509,140.02,0.271,0.141,0.145,0.00508
alternative metal,0.0194,0.845,0.469,162.019,0.262,0.0308,0.426,0.000267
nu metal,0.0194,0.845,0.469,162.019,0.262,0.0308,0.426,0.000267
alternative metal,1.48e-05,0.996,0.474,145.037,0.254,0.104,0.368,0.018
nu metal,1.48e-05,0.996,0.474,145.037,0.254,0.104,0.368,0.018
metal,0.00156,0.991,0.477,104.03,0.373,0.0778,0.291,0.0924
metal,0.00258,0.995,0.429,134.967,0.0624,0.172,0.197,0.528
metal,0.000133,0.973,0.471,136.001,0.386,0.0745,0.292,0.0367
metal,0.000269,0.968,0.467,135.018,0.0711,0.119,0.114,0.932
metal,0.00654,0.979,0.381,185.245,0.374,0.0903,0.0845,0.00261
metal,0.00072,0.993,0.455,105.038,0.334,0.0822,0.196,0.786
metal,0.00496,0.97,0.545,118.482,0.255,0.0959,0.0924,0.186
metal,0.00136,0.996,0.46,124.027,0.0384,0.15,0.16,0.854
metal,0.0164,0.9,0.457,138.002,0.424,0.0726,0.114,0.106
metal,0.000942,0.978,0.299,187.168,0.634,0.0408,0.103,0.465
metal,0.00492,0.987,0.393,165.011,0.0756,0.106,0.178,0.577
metal,0.00199,0.997,0.371,154.001,0.0746,0.129,0.0357,0.591
metal,0.00101,0.92,0.559,119.996,0.375,0.101,0.0844,0.818
symphonic metal,4.55e-05,0.79,0.459,94.852,0.449,0.032,0.19,0.000261
symphonic metal,0.00053,0.885,0.483,125.36,0.266,0.0588,0.152,0.00408
symphonic metal,0.0103,0.582,0.575,127.94,0.304,0.0301,0.139,0.000178
symphonic metal,0.000955,0.843,0.572,91.978,0.38,0.0344,0.227,0.000587
symphonic metal,0.0815,0.345,0.463,132.037,0.0552,0.0282,0.12,0.065
symphonic metal,0.0041,0.734,0.313,141.053,0.288,0.0397,0.337,0.00996
symphonic metal,6.35e-05,0.879,0.488,153.944,0.408,0.0424,0.126,0.000629
symphonic metal,0.000486,0.697,0.49,136.979,0.351,0.0351,0.188,0.000142
symphonic metal,0.00029,0.742,0.514,148.031,0.462,0.037,0.0782,0.000326
symphonic metal,0.482,0.236,0.481,121.97,0.107,0.0285,0.109,0.933
symphonic metal,0.0144,0.605,0.239,136.021,0.0704,0.0577,0.138,0.0201
symphonic metal,3.15e-05,0.825,0.431,94.93,0.482,0.0291,0.166,0.943
symphonic metal,0.000658,0.922,0.472,125.175,0.246,0.0591,0.119,0.901
symphonic metal,0.00325,0.553,0.541,127.974,0.353,0.0288,0.137,0.743
symphonic metal,0.000914,0.819,0.574,92.033,0.503,0.0317,0.221,0.702
symphonic metal,0.029,0.319,0.49,132.06,0.0466,0.0276,0.12,0.649
symphonic metal,0.00149,0.77,0.272,141.014,0.294,0.0325,0.122,0.811
symphonic metal,6.22e-05,0.832,0.456,77.002,0.532,0.0381,0.0971,0.675
symphonic metal,0.000109,0.751,0.512,136.994,0.359,0.029,0.154,0.816
symphonic metal,0.000271,0.687,0.455,148.09,0.445,0.0309,0.0779,0.554
symphonic metal,0.567,0.251,0.496,121.93,0.139,0.0288,0.108,0.913
symphonic metal,0.0155,0.621,0.228,136.01,0.0897,0.0487,0.15,0.851
alternative metal,4.36e-05,0.948,0.52,92.091,0.475,0.0515,0.0525,1.41e-05
nu metal,4.36e-05,0.948,0.52,92.091,0.475,0.0515,0.0525,1.41e-05
alternative metal,0.000371,0.943,0.5,134.733,0.269,0.083,0.0822,0
nu metal,0.000371,0.943,0.5,134.733,0.269,0.083,0.0822,0
alternative metal,0.000404,0.89,0.5,138.743,0.365,0.042,0.085,0
nu metal,0.000404,0.89,0.5,138.743,0.365,0.042,0.085,0
alternative metal,2.74e-05,0.969,0.481,101.442,0.44,0.0762,0.275,0
nu metal,2.74e-05,0.969,0.481,101.442,0.44,0.0762,0.275,0
alternative metal,0.00016,0.918,0.482,104.196,0.319,0.0381,0.45,0.00202
nu metal,0.00016,0.918,0.482,104.196,0.319,0.0381,0.45,0.00202
alternative metal,0.000143,0.955,0.466,97.733,0.381,0.0745,0.149,4.2e-06
nu metal,0.000143,0.955,0.466,97.733,0.381,0.0745,0.149,4.2e-06
alternative metal,0.000136,0.913,0.49,87.616,0.536,0.0549,0.315,1.33e-06
nu metal,0.000136,0.913,0.49,87.616,0.536,0.0549,0.315,1.33e-06
alternative metal,0.000576,0.96,0.495,95.396,0.449,0.0618,0.348,0
nu metal,0.000576,0.96,0.495,95.396,0.449,0.0618,0.348,0
alternative metal,1.14e-05,0.92,0.378,140.243,0.234,0.0624,0.106,0.00024
nu metal,1.14e-05,0.92,0.378,140.243,0.234,0.0624,0.106,0.00024
alternative metal,0.00117,0.796,0.654,121.279,0.385,0.0277,0.098,0.000112
nu metal,0.00117,0.796,0.654,121.279,0.385,0.0277,0.098,0.000112
alternative metal,0.000612,0.868,0.493,76.669,0.64,0.0746,0.422,1.31e-06
nu metal,0.000612,0.868,0.493,76.669,0.64,0.0746,0.422,1.31e-06
alternative metal,0.000477,0.937,0.594,112.005,0.468,0.13,0.0573,0.0282
nu metal,0.000477,0.937,0.594,112.005,0.468,0.13,0.0573,0.0282
alternative metal,0.000125,0.853,0.552,129.988,0.368,0.0418,0.0611,0.00193
nu metal,0.000125,0.853,0.552,129.988,0.368,0.0418,0.0611,0.00193
alternative metal,3.29e-05,0.819,0.452,110.022,0.379,0.0406,0.0449,0.0342
nu metal,3.29e-05,0.819,0.452,110.022,0.379,0.0406,0.0449,0.0342
alternative metal,0.000484,0.904,0.515,93.027,0.269,0.0428,0.147,0.0391
nu metal,0.000484,0.904,0.515,93.027,0.269,0.0428,0.147,0.0391
alternative metal,0.000173,0.729,0.49,116.028,0.214,0.0328,0.273,0.0119
nu metal,0.000173,0.729,0.49,116.028,0.214,0.0328,0.273,0.0119
alternative metal,0.000453,0.93,0.405,163.935,0.376,0.0652,0.0771,0.0245
nu metal,0.000453,0.93,0.405,163.935,0.376,0.0652,0.0771,0.0245
alternative metal,0.00036,0.784,0.575,137.988,0.438,0.0528,0.0799,0.00787
nu metal,0.00036,0.784,0.575,137.988,0.438,0.0528,0.0799,0.00787
alternative metal,2.39e-05,0.982,0.51,113.999,0.29,0.0687,0.345,0.0333
nu metal,2.39e-05,0.982,0.51,113.999,0.29,0.0687,0.345,0.0333
alternative metal,0.000202,0.927,0.429,159.979,0.253,0.0929,0.102,0.0076
nu metal,0.000202,0.927,0.429,159.979,0.253,0.0929,0.102,0.0076
alternative metal,0.846,0.295,0.414,125.833,0.216,0.033,0.079,0
nu metal,0.846,0.295,0.414,125.833,0.216,0.033,0.079,0
industrial metal,0.00747,0.922,0.418,87.415,0.169,0.0648,0.534,0.148
industrial metal,0.000978,0.941,0.585,129.515,0.395,0.0467,0.778,0.465
industrial metal,0.00976,0.994,0.275,134.413,0.0779,0.18,0.853,0.156
industrial metal,0.558,0.548,0.33,107.796,0.177,0.0463,0.997,0.037
industrial metal,0.000513,0.968,0.56,93.881,0.235,0.0635,0.851,0.16
industrial metal,0.0876,0.946,0.542,127.951,0.19,0.0709,0.95,0.553
industrial metal,0.000271,0.996,0.473,134.907,0.0736,0.188,0.415,0.749
industrial metal,0.00951,0.936,0.473,90.838,0.337,0.078,0.971,0.121
industrial metal,0.000534,0.985,0.433,90.005,0.287,0.14,0.676,0.611
industrial metal,0.00437,0.947,0.471,92.905,0.408,0.0538,0.399,0.0885
industrial metal,0.00766,0.983,0.543,103.311,0.36,0.0798,0.986,0.223
industrial metal,0.0611,0.751,0.576,102.068,0.529,0.0302,0.364,0.794
industrial metal,0.436,0.598,0.578,74.181,0.24,0.0339,0.537,0.912
industrial metal,0.000407,0.982,0.478,123.818,0.0426,0.162,0.768,0.781
industrial metal,0.0061,0.941,0.553,114.356,0.343,0.0552,0.336,0.233
glam metal,0.00167,0.797,0.449,81.008,0.343,0.039,0.142,0
glam metal,0.000228,0.913,0.449,137.98,0.523,0.0593,0.187,0.206
glam metal,0.00477,0.57,0.808,106.001,0.81,0.0384,0.138,0.18
glam metal,0.00136,0.6,0.358,203.179,0.316,0.0336,0.114,0.0615
glam metal,0.000107,0.823,0.458,75.038,0.562,0.0378,0.181,0.925
glam metal,3.79e-05,0.912,0.426,97.968,0.429,0.0566,0.451,0.0392
glam metal,0.000767,0.5,0.514,172.082,0.489,0.0292,0.488,4.17e-05
glam metal,3.75e-05,0.809,0.397,157.043,0.432,0.0398,0.178,8.17e-05
glam metal,0.00764,0.834,0.488,169.943,0.25,0.0404,0.323,0.000292
glam metal,7.76e-06,0.896,0.475,131.985,0.59,0.0507,0.242,0.0243
glam metal,5.04e-05,0.831,0.482,124.952,0.74,0.0388,0.204,0.00063
glam metal,0.27,0.522,0.49,147.882,0.396,0.0272,0.157,0.00141
glam metal,0.000542,0.824,0.462,114.985,0.301,0.0384,0.269,0.000462
glam metal,0.318,0.399,0.311,176.909,0.203,0.0309,0.111,5.94e-05
melodic metalcore,3.38e-05,0.988,0.464,133.023,0.178,0.104,0.129,0.0206
metalcore,3.38e-05,0.988,0.464,133.023,0.178,0.104,0.129,0.0206
melodic metalcore,1.67e-05,0.984,0.525,115.018,0.493,0.139,0.321,0.000925
metalcore,1.67e-05,0.984,0.525,115.018,0.493,0.139,0.321,0.000925
melodic metalcore,3.38e-05,0.988,0.478,124.029,0.254,0.0882,0.391,0.00541
metalcore,3.38e-05,0.988,0.478,124.029,0.254,0.0882,0.391,0.00541
melodic metalcore,0.00295,0.962,0.398,84.997,0.258,0.125,0.089,3.42e-06
metalcore,0.00295,0.962,0.398,84.997,0.258,0.125,0.089,3.42e-06
melodic metalcore,5.01e-05,0.972,0.338,160.06,0.403,0.0786,0.186,0.0215
metalcore,5.01e-05,0.972,0.338,160.06,0.403,0.0786,0.186,0.0215
melodic metalcore,0.00925,0.959,0.487,150.138,0.189,0.123,0.1,5.44e-05
metalcore,0.00925,0.959,0.487,150.138,0.189,0.123,0.1,5.44e-05
melodic metalcore,7.5e-05,0.976,0.549,121.006,0.357,0.0956,0.917,0.000422
metalcore,7.5e-05,0.976,0.549,121.006,0.357,0.0956,0.917,0.000422
melodic metalcore,0.000562,0.983,0.417,194.957,0.419,0.118,0.0652,0
metalcore,0.000562,0.983,0.417,194.957,0.419,0.118,0.0652,0
melodic metalcore,4.52e-05,0.98,0.499,126.995,0.172,0.106,0.196,0.224
metalcore,4.52e-05,0.98,0.499,126.995,0.172,0.106,0.196,0.224
melodic metalcore,0.000493,0.934,0.319,89.944,0.475,0.117,0.111,9.14e-06
metalcore,0.000493,0.934,0.319,89.944,0.475,0.117,0.111,9.14e-06
melodic metalcore,0.000979,0.869,0.417,155.011,0.264,0.0456,0.32,0.0515
metalcore,0.000979,0.869,0.417,155.011,0.264,0.0456,0.32,0.0515
melodic death metal,8.38e-06,0.925,0.322,189.071,0.238,0.0541,0.0436,0.519
swedish metal,8.38e-06,0.925,0.322,189.071,0.238,0.0541,0.0436,0.519
viking metal,8.38e-06,0.925,0.322,189.071,0.238,0.0541,0.0436,0.519
melodic death metal,0.000114,0.855,0.536,124.984,0.33,0.0354,0.766,0.613
swedish metal,0.000114,0.855,0.536,124.984,0.33,0.0354,0.766,0.613
viking metal,0.000114,0.855,0.536,124.984,0.33,0.0354,0.766,0.613
melodic death metal,1.81e-05,0.944,0.446,95.018,0.269,0.0519,0.226,0.789
swedish metal,1.81e-05,0.944,0.446,95.018,0.269,0.0519,0.226,0.789
viking metal,1.81e-05,0.944,0.446,95.018,0.269,0.0519,0.226,0.789
melodic death metal,4.43e-05,0.876,0.496,145.034,0.513,0.041,0.11,0.658
swedish metal,4.43e-05,0.876,0.496,145.034,0.513,0.041,0.11,0.658
viking metal,4.43e-05,0.876,0.496,145.034,0.513,0.041,0.11,0.658
melodic death metal,6.85e-05,0.876,0.46,164.992,0.517,0.045,0.151,0.798
swedish metal,6.85e-05,0.876,0.46,164.992,0.517,0.045,0.151,0.798
viking metal,6.85e-05,0.876,0.46,164.992,0.517,0.045,0.151,0.798
melodic death metal,2.44e-05,0.944,0.506,140,0.154,0.0711,0.144,0.322
swedish metal,2.44e-05,0.944,0.506,140,0.154,0.0711,0.144,0.322
viking metal,2.44e-05,0.944,0.506,140,0.154,0.0711,0.144,0.322
melodic death metal,5.59e-05,0.904,0.273,119.899,0.33,0.0657,0.277,0.536
swedish metal,5.59e-05,0.904,0.273,119.899,0.33,0.0657,0.277,0.536
viking metal,5.59e-05,0.904,0.273,119.899,0.33,0.0657,0.277,0.536
melodic death metal,0.000129,0.875,0.516,119.992,0.245,0.0444,0.311,0.217
swedish metal,0.000129,0.875,0.516,119.992,0.245,0.0444,0.311,0.217
viking metal,0.000129,0.875,0.516,119.992,0.245,0.0444,0.311,0.217
melodic death metal,2.27e-05,0.923,0.5,121.034,0.345,0.0503,0.44,0.409
swedish metal,2.27e-05,0.923,0.5,121.034,0.345,0.0503,0.44,0.409
viking metal,2.27e-05,0.923,0.5,121.034,0.345,0.0503,0.44,0.409
melodic death metal,2.03e-05,0.873,0.543,135.033,0.304,0.0453,0.187,0.357
swedish metal,2.03e-05,0.873,0.543,135.033,0.304,0.0453,0.187,0.357
viking metal,2.03e-05,0.873,0.543,135.033,0.304,0.0453,0.187,0.357
melodic death metal,5.41e-05,0.945,0.331,109.935,0.127,0.059,0.071,0.719
swedish metal,5.41e-05,0.945,0.331,109.935,0.127,0.059,0.071,0.719
viking metal,5.41e-05,0.945,0.331,109.935,0.127,0.059,0.071,0.719
melodic death metal,0.000302,0.96,0.544,110.031,0.403,0.0731,0.11,0.00911
melodic death metal,3.97e-05,0.931,0.535,115.072,0.533,0.0569,0.255,0.714
melodic death metal,0.000318,0.918,0.529,100.022,0.386,0.0536,0.125,0.0184
melodic death metal,0.00742,0.653,0.52,169.948,0.599,0.0623,0.162,0.00415
melodic death metal,8.44e-05,0.839,0.448,79.996,0.408,0.0533,0.302,4.06e-05
melodic death metal,0.000457,0.863,0.576,95.081,0.378,0.0491,0.0763,0.000593
melodic death metal,0.0038,0.902,0.354,134.91,0.0701,0.104,0.196,0.00965
melodic death metal,0.000426,0.941,0.484,114.728,0.247,0.0904,0.107,0.021
melodic death metal,0.000149,0.855,0.55,140.008,0.477,0.0476,0.132,0.00115
melodic death metal,2.35e-05,0.937,0.517,100.02,0.398,0.0404,0.109,0.000164
melodic death metal,7.2e-05,0.931,0.53,130.089,0.4,0.104,0.0975,0.000621
latin metal,0.0225,0.5,0.223,97.546,0.0477,0.0319,0.192,0.567
latin metal,0.00868,0.973,0.244,139.841,0.352,0.137,0.421,0.0749
latin metal,0.00129,0.982,0.39,159.983,0.484,0.191,0.0635,0.00277
latin metal,0.0203,0.956,0.456,132.11,0.385,0.0795,0.159,9.13e-06
latin metal,0.0926,0.95,0.528,96.05,0.708,0.0503,0.221,0
latin metal,0.011,0.992,0.213,79.989,0.382,0.181,0.144,0.00733
latin metal,0.00102,0.906,0.416,83,0.693,0.057,0.103,0.000395
latin metal,0.199,0.71,0.431,106.501,0.518,0.0452,0.104,0.0017
latin metal,0.64,0.837,0.238,70.856,0.049,0.107,0.101,0.000225
latin metal,0.87,0.327,0.407,81.914,0.311,0.0276,0.0855,0.000199
latin metal,0.0454,0.952,0.478,99.753,0.598,0.102,0.0684,0.00254
latin metal,0.00146,0.962,0.411,152.02,0.574,0.0995,0.142,0.00123
latin metal,0.00271,0.982,0.273,113.446,0.219,0.141,0.0612,0.00223
latin metal,0.0252,0.977,0.581,126.019,0.81,0.073,0.353,0.0197
latin metal,0.922,0.311,0.528,125.74,0.392,0.0301,0.15,2.68e-05
latin metal,0.000797,0.884,0.427,67.504,0.334,0.0365,0.113,0.875
latin metal,0.0154,0.95,0.238,95.937,0.594,0.0635,0.064,0.0134
latin metal,0.0287,0.826,0.385,129.847,0.0397,0.103,0.515,2.64e-06
latin metal,0.0223,0.879,0.288,138.003,0.246,0.056,0.339,0.000172
latin metal,0.00595,0.916,0.219,74.951,0.438,0.103,0.704,0.00114
funk metal,0.00528,0.843,0.713,96.435,0.592,0.119,0.0948,1.11e-06
funk metal,0.00269,0.955,0.589,110.003,0.608,0.0456,0.0953,0.0014
funk metal,0.0181,0.93,0.668,101.483,0.48,0.108,0.232,0
funk metal,0.00651,0.881,0.618,153.546,0.797,0.111,0.291,0
funk metal,0.141,0.537,0.461,141.977,0.237,0.0561,0.114,0.000994
funk metal,0.000118,0.913,0.436,174.697,0.593,0.0597,0.268,1.06e-06
funk metal,0.00471,0.69,0.762,92.371,0.687,0.0634,0.353,0
funk metal,0.0132,0.934,0.711,109.212,0.424,0.0535,0.35,0
funk metal,0.000276,0.587,0.633,158.165,0.873,0.0342,0.0809,0.000349
funk metal,0.00954,0.825,0.644,109.003,0.943,0.0469,0.0772,0
funk metal,0.000733,0.682,0.34,74.554,0.81,0.077,0.394,0
funk metal,0.0183,0.636,0.623,170.213,0.817,0.0673,0.416,8.22e-06
funk metal,0.00031,0.697,0.574,168.121,0.684,0.035,0.087,0.00209
funk metal,0.00656,0.451,0.586,102.098,0.11,0.0251,0.112,0.0259
funk metal,0.138,0.528,0.772,92.211,0.667,0.0333,0.346,0.0159
funk metal,0.0539,0.667,0.671,96.13,0.781,0.044,0.0986,0.00604
funk metal,0.0114,0.969,0.656,93.903,0.799,0.0565,0.0738,1.47e-05
funk metal,0.00208,0.938,0.528,125.994,0.205,0.043,0.292,0
funk metal,0.000289,0.946,0.629,113.002,0.625,0.0564,0.0756,0
funk metal,0.00153,0.901,0.491,167.481,0.557,0.058,0.121,4.14e-06
funk metal,0.297,0.643,0.661,174.087,0.666,0.0601,0.102,2.21e-06
funk metal,0.118,0.713,0.664,166.017,0.724,0.0454,0.0649,0.0115
funk metal,0.000451,0.869,0.636,142.049,0.894,0.0311,0.102,1.18e-05
funk metal,0.00333,0.849,0.531,190.398,0.703,0.0515,0.107,2.63e-06
funk metal,0.00858,0.325,0.791,120.193,0.457,0.0369,0.0921,0.00413
funk metal,0.017,0.666,0.617,139.814,0.56,0.0302,0.115,0.088
funk metal,4.25e-05,0.895,0.578,176.505,0.676,0.0703,0.104,0.00719
funk metal,0.0218,0.855,0.623,174.639,0.616,0.0692,0.0846,1.26e-05
funk metal,0.00272,0.873,0.544,167.865,0.404,0.0553,0.36,0
funk metal,0.0104,0.819,0.47,171.099,0.509,0.032,0.0792,0
funk metal,0.123,0.931,0.587,179.891,0.903,0.0645,0.0559,0
funk metal,0.0307,0.856,0.516,174.876,0.673,0.0517,0.172,0
funk metal,0.0215,0.844,0.466,98.42,0.859,0.0658,0.27,1.04e-06
funk metal,0.0241,0.647,0.652,172.138,0.625,0.064,0.331,1.59e-06
funk metal,0.0421,0.694,0.262,166.41,0.176,0.032,0.0954,0.0698
industrial metal,0.000134,0.929,0.429,186.046,0.382,0.0691,0.148,0.00268
industrial metal,0.00812,0.874,0.559,132,0.351,0.0722,0.146,0.0169
industrial metal,0.000609,0.883,0.573,94.994,0.574,0.0681,0.0775,0.00041
industrial metal,9.01e-05,0.912,0.723,116.026,0.55,0.0757,0.274,0.00768
industrial metal,0.798,0.532,0.545,117.946,0.817,0.0299,0.284,0.377
industrial metal,7.35e-05,0.938,0.533,129.996,0.618,0.0409,0.346,2.59e-06
industrial metal,0.000105,0.972,0.478,164.963,0.492,0.163,0.0643,0.204
industrial metal,0.0518,0.942,0.639,95.017,0.363,0.314,0.0826,0.000101
industrial metal,0.672,0.321,0.504,88.983,0.152,0.116,0.207,0.788
industrial metal,0.023,0.978,0.615,94.922,0.689,0.103,0.733,3.05e-05
industrial metal,0.000189,0.981,0.562,137.793,0.588,0.206,0.251,0.000257
industrial metal,0.546,0.764,0.4,75.018,0.0736,0.0694,0.108,0.000179
groove metal,4.48e-05,0.989,0.259,121.901,0.0886,0.124,0.358,0.0177
melodic metalcore,4.48e-05,0.989,0.259,121.901,0.0886,0.124,0.358,0.0177
groove metal,4.43e-05,0.988,0.334,111.487,0.0735,0.118,0.318,0.00144
melodic metalcore,4.43e-05,0.988,0.334,111.487,0.0735,0.118,0.318,0.00144
groove metal,1.6e-05,0.97,0.162,192.277,0.115,0.126,0.0875,0.0833
melodic metalcore,1.6e-05,0.97,0.162,192.277,0.115,0.126,0.0875,0.0833
groove metal,0.000221,0.961,0.394,155.03,0.11,0.0931,0.368,0.0106
melodic metalcore,0.000221,0.961,0.394,155.03,0.11,0.0931,0.368,0.0106
groove metal,7.59e-06,0.984,0.379,111.753,0.0393,0.0864,0.121,0.0137
melodic metalcore,7.59e-06,0.984,0.379,111.753,0.0393,0.0864,0.121,0.0137
